label,days,armed_days,armed_share,n_episodes,hedge_total_usd,hedge_bps_per_armed_day,friction_usd,ep_mean_usd,ep_median_usd,ep_pos_share,t_clustered,sharpe_unhedged,sharpe_hedged,ann_unhedged_pct,ann_hedged_pct,vol_unhedged_pct,vol_hedged_pct,ann_hedged_equal_vol_pct,maxdd_unhedged_pct,maxdd_hedged_pct,worst_unhedged_pct,worst_hedged_pct,armed_sharpe_unhedged,armed_sharpe_hedged,armed_sd_unhedged_bps,armed_sd_hedged_bps,armed_spy_ann_pct,drift_component_usd,calm_carry_bps_per_day,calm_carry_usd_per_year,false_alarm_episodes,false_alarm_usd,loyo_years_with_arming,loyo_years_hedged_not_worse,loyo_years_hedge_pnl_pos,beta_mean_armed,vintage,target,instrument,window,arming,mult
live|subbook|QQQ|126|dial40_h35,2527,668,0.26434507320933914,13,14722.271971151336,0.29385772397507653,350.85701020770017,1132.4824593193337,2385.65485904324,0.6153846153846154,0.5428185141088704,2.774985532961197,2.817873006255644,35.815871867036016,36.01162506776046,12.906687779671694,12.77971895391137,36.369407094506464,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.4470898142397193,2.597178031984523,83.01956966711474,80.01807635305023,-9.41133436281234,28198.70480293864,-2.0083016145420767,-37956.90051484525,6,-18529.720236193723,10,6,6,0.15070954993803762,live,subbook,QQQ,126,dial40_h35,1.0
live|subbook|QQQ|126|vix25_h20,2527,586,0.23189552829442026,15,-81112.34327364621,-1.8455595739168646,412.064774858538,-5407.489551576416,-4366.228022892993,0.0,-3.751477817613866,2.774985532961197,2.7491488320830606,35.815871867036016,34.73736979580747,12.906687779671694,12.63568177554308,35.48240563554515,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.649218265148925,3.383261449173571,3.28054255109803,105.92270303332134,100.3086662237393,46.61134569905698,-78388.05376414943,-1.2655610175331093,-23919.103231375768,14,-76256.42385800421,9,3,0,0.09642727673050348,live,subbook,QQQ,126,vix25_h20,1.0
live|subbook|QQQ|126|vixpct80_h60,2527,706,0.27938266719430155,21,-103757.51425525144,-1.9595375685599894,805.4455673097204,-4940.834012154832,-3541.219622973616,0.0,-5.016960760177895,2.774985532961197,2.733011093175253,35.815871867036016,34.43627056945926,12.906687779671694,12.600121036995388,35.27412087799222,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,3.5758464121186706,3.463093579340871,95.30391766429987,89.4245189738981,38.802161207422614,-104866.54808299642,-1.1860315206899386,-22415.99574103984,18,-96134.44445084927,10,3,1,0.12862211100623522,live,subbook,QQQ,126,vixpct80_h60,1.0
live|subbook|QQQ|126|spydd5_h3,2527,796,0.3149980213692125,14,-94302.89006841357,-1.5796128989684006,428.6130182403153,-6735.920719172397,-6738.456549698285,0.07142857142857142,-3.128509119774677,2.774985532961197,2.7377982267525094,35.815871867036016,34.56198302402109,12.906687779671694,12.624006651146619,35.335906916433444,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.886210666666667,3.438032629346791,3.355854746597035,86.47331188830843,81.1186749740015,31.324346037581563,-81402.96796892979,-1.3176202316656793,-24903.022378481335,13,-103946.36238901521,9,2,1,0.10969439478403012,live,subbook,QQQ,126,spydd5_h3,1.0
live|subbook|QQQ|126|always,2527,2527,1.0,1,-264951.6510201826,-1.3979773170831424,17.32739401248516,-264951.6510201826,-264951.6510201826,0.0,,2.774985532961197,2.618546188205584,35.815871867036016,32.29296902798649,12.906687779671694,12.332403825237073,33.7967580878189,-8.323155999999932,-10.11719267901352,-4.886210666666667,-4.649218265148925,2.774985532961197,2.618546188205584,81.30449074897075,77.68684187904513,21.802911185659468,-234112.8981934653,,,1,-264951.6510201826,11,2,1,0.14277260745721673,live,subbook,QQQ,126,always,1.0
live|subbook|IWM|42|dial50_h45,2527,392,0.15512465373961218,10,52637.60111899372,1.7903945958841405,372.6796794828205,5263.760111899372,3641.509172342782,0.5,1.4618468433812501,2.774985532961197,2.8561770708195713,35.815871867036016,36.51576240823039,12.906687779671694,12.784838440619616,36.863785696525454,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,1.8402397118732765,2.3394085390816604,80.58551003581582,75.53972977081737,-31.860576197504997,59346.39994421144,-1.536874669520582,-29046.931253938998,3,-8953.177336743305,9,7,7,0.15965920545186998,live,subbook,IWM,42,dial50_h45,1.0
live|subbook|IWM|42|dial65_h60,2527,153,0.060546102097348634,7,35655.38255685934,3.107222880772056,234.82090945366357,5093.626079551335,6740.429703981104,0.5714285714285714,1.643346804831771,2.774985532961197,2.82410616145122,35.815871867036016,36.28996005615769,12.906687779671694,12.85006936053332,36.44985648249799,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.886210666666667,2.0446118373400926,2.9096992339842056,78.19334523861804,71.89769681214756,-49.182572029531,30646.27854278863,-1.2859981978366732,-24305.365939113122,2,-3716.4268444221802,6,4,4,0.13684040612850243,live,subbook,IWM,42,dial65_h60,1.0
live|subbook|IWM|42|dial50_nohyst,2527,349,0.13810842896715472,10,62162.73701861292,2.374889666422652,406.99401759810536,6216.273701861292,3422.2422520193195,0.7,1.8178507267550543,2.774985532961197,2.8668129953002035,35.815871867036016,36.64241241465192,12.906687779671694,12.781584454487533,37.00106025304514,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.0819696358825883,2.7398402373919457,81.51290744035079,75.70061935880555,-37.65456676483154,59074.833214227285,-1.5650536069465422,-29579.513171289647,3,-9675.121045136895,9,8,7,0.15104233797036368,live,subbook,IWM,42,dial50_nohyst,1.0
live|subbook|IWM|42|dial40_h35,2527,668,0.26434507320933914,13,63362.09037334832,1.2647123827015636,397.50264595588027,4874.006951796024,-712.912341952475,0.46153846153846156,1.3794139763194686,2.774985532961197,2.868692811052824,35.815871867036016,36.6583594952689,12.906687779671694,12.778767860409253,37.02532244804752,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.4470898142397193,2.7902218754515196,83.01956966711474,80.00547624792414,-23.39311223477125,69701.59865181787,-1.8421471664178652,-34816.581445297656,5,-14552.577400737124,10,6,6,0.14987098080481207,live,subbook,IWM,42,dial40_h35,1.0
live|subbook|IWM|42|vix25_h20,2527,586,0.23189552829442026,15,-127289.25070739724,-2.896228685037479,386.0186800205092,-8485.950047159815,-5026.436717615043,0.13333333333333333,-1.9719932350896328,2.774985532961197,2.6929698383687457,35.815871867036016,34.12338321497089,12.906687779671694,12.671283104916236,34.757320903898346,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.495424370290675,3.383261449173571,3.088567250222696,105.92270303332134,101.14333521437412,48.82571795023978,-92809.90568187984,-0.4546010209935081,-8591.959296777302,14,-113864.10450256597,9,0,0,0.10899017619486628,live,subbook,IWM,42,vix25_h20,1.0
live|subbook|IWM|42|vixpct80_h60,2527,706,0.27938266719430155,21,-101809.52128971156,-1.922748277426092,772.3540874293918,-4848.072442367217,-2465.3749699017158,0.09523809523809523,-3.9766859259101905,2.774985532961197,2.7148047964354127,35.815871867036016,34.46217186096783,12.906687779671694,12.69416199139521,35.03913789034704,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,3.5758464121186706,3.398589899385807,95.30391766429987,91.29359486466085,31.936097564175725,-73524.27385503527,-0.6739491741257512,-12737.639390976698,16,-84113.4840403841,10,3,1,0.1095679343130363,live,subbook,IWM,42,vixpct80_h60,1.0
live|subbook|IWM|42|spydd5_h3,2527,796,0.3149980213692125,14,-89771.77077491743,-1.5037147533487,417.2720956175118,-6412.269341065529,-4474.5377619347,0.07142857142857142,-3.3258857174327634,2.774985532961197,2.727086886818848,35.815871867036016,34.62223059357451,12.906687779671694,12.695682987189821,35.19765899620776,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.886210666666667,3.438032629346791,3.313714120879028,86.47331188830843,82.51385792034381,18.723227712325752,-48905.955718942045,-0.7989776774828171,-15100.678104425244,11,-79164.44243215301,9,2,1,0.11025727144457817,live,subbook,IWM,42,spydd5_h3,1.0
live|subbook|IWM|42|always,2527,2527,1.0,1,-193098.03783282274,-1.0188525937624204,16.262174316075587,-193098.03783282274,-193098.03783282274,0.0,,2.774985532961197,2.690211849323556,35.815871867036016,33.248363330754714,12.906687779671694,12.359013041710785,34.721724400392326,-8.323155999999932,-8.201587595909787,-4.886210666666667,-4.495424370290675,2.774985532961197,2.690211849323556,81.30449074897075,77.85446418707305,13.12668607570231,-137202.96807968165,,,1,-193098.03783282274,11,3,3,0.13897684322062412,live,subbook,IWM,42,always,1.0
live|subbook|IWM|63|dial50_h45,2527,392,0.15512465373961218,10,48818.10904748135,1.6604798995741958,346.5693970145397,4881.810904748136,4190.772673409918,0.6,1.7958472639490612,2.774985532961197,2.8563688310503275,35.815871867036016,36.46497691808285,12.906687779671694,12.766200401603655,36.866260685952376,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,1.8402397118732765,2.33743129741605,80.58551003581582,74.72132215835214,-31.860576197504997,57941.277612208345,-1.401772637062416,-26493.50284047966,3,-8746.718416186197,9,8,8,0.1558790146517341,live,subbook,IWM,63,dial50_h45,1.0
live|subbook|IWM|63|dial65_h60,2527,153,0.060546102097348634,7,35068.46900406469,3.056075730201716,203.9824645890535,5009.781286294956,5305.084758735429,0.8571428571428571,2.384875612897823,2.774985532961197,2.8253105726429815,35.815871867036016,36.28215621944462,12.906687779671694,12.841829344624548,36.46540144170841,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.886210666666667,2.0446118373400926,2.9383941292058755,78.19334523861804,70.91926008978955,-49.182572029531,36798.221249273054,-1.1826263214477795,-22351.637475363033,2,-3763.7093595695737,6,6,6,0.1643097883329104,live,subbook,IWM,63,dial65_h60,1.0
