trade_id,Strategy,Tier,Ticker,Direction,Signal Date,Entry Date,Exit Date,Exit Type,Time Stop,Entry Price,Exit Price,Signal Close,T+1 Open,Return_Pct,R_Multiple,PnL_flat_750k,Risk_flat_750k,PnL_compounded,Risk_compounded,Equity_at_Signal,Risk bps,Entry Criteria,ATR,stop_atr,tgt_atr,Range %,Shares,hold_days_target,Action,Size_Mult,Tranche,Entry Offset ATR,Pivot Rule Version,Pivot Nearest Type,Pivot Level,Pivot Date,Pivot Source Age Bars,Pivot High Source Age Bars,Pivot Low Source Age Bars,Pivot High Expired,Pivot Low Expired,Pivot Max Source Age Bars,Pivot Distance ATR,Pivot Matched Rule,Shares_flat,entry_key,exit_key,entry_live_px,entry_live_qty,entry_orders,exit_live_px,exit_live_qty,exit_orders,entry_ambiguous,live_R,ledger_R,entry_slip_bps,exit_slip_bps,qty_ratio
4525,Overbot Vol Spike,Liquid,XLK,Short,2026-05-05,2026-05-06,2026-05-08,Time,2026-05-08,169.85675893511092,175.31097412109375,165.4327392578125,167.68006896972656,-3.2110675019217014,-1.879302539004191,-2536.0,1350.580895008606,-3137210.0,1669348.0346503186,927414929.8601842,60.0,Limit (Open +/- 0.75 ATR),2.9022532871791293,1.0,2.0,84.39976779003331,575190,2,SELL SHORT,0.75,near,,,,,,,,,False,False,,,,465,"('XLK', '2026-05-06', 'SELL')","('XLK', '2026-05-08', 'BUY')",169.95,1032.0,1.0,175.53,2132.0,1.0,True,-1.9226440451114253,-1.879302539004191,-5.489393855954304,12.493563509319268,2.2193548387096773
4526,Overbot Vol Spike,Liquid,XLK,Short,2026-05-05,2026-05-06,2026-05-08,Time,2026-05-08,169.85675893511092,175.31097412109375,165.4327392578125,167.68006896972656,-3.2110675019217014,-1.8793027203986217,-3802.0,2024.419104991394,-4705810.0,2504019.149720511,927414929.8601842,60.0,Limit (Open +/- 0.75 ATR),2.9022532871791293,1.0,2.0,84.39976779003331,862784,2,SELL SHORT,0.75,far,,,,,,,,,False,False,,,,697,"('XLK', '2026-05-06', 'SELL')","('XLK', '2026-05-08', 'BUY')",169.95,1032.0,1.0,175.53,2132.0,1.0,True,-1.9226440451114253,-1.8793027203986217,-5.489393855954304,12.493563509319268,1.4806312769010044
4531,Overbot Vol Spike,Liquid,UNH,Short,2026-05-12,2026-05-13,2026-05-15,Target,2026-05-15,400.76656341552734,392.0754928588867,394.138916015625,394.2482604980469,2.168611693193938,0.9999913561810685,269.0,271.75324675324674,334137.0,334139.88824469177,928166356.2352548,60.0,Limit (Open +/- 0.75 ATR),8.691070556640625,1.0,2.0,93.31609860442514,38446,2,SELL SHORT,0.15,near,,,,,,,,,False,False,,,,31,"('UNH', '2026-05-13', 'SELL')","('UNH', '2026-05-15', 'BUY')",403.06,69.0,1.0,393.699721739,69.0,1.0,True,1.0769994559356177,0.9999913561810685,-57.22624574582464,41.42643214626644,2.225806451612903
4532,Overbot Vol Spike,Liquid,UNH,Short,2026-05-12,2026-05-13,2026-05-15,Time,2026-05-15,400.76656341552734,391.61334228515625,394.138916015625,394.2482604980469,2.2839283428145545,1.0531656921156498,421.0,403.24675324675326,527857.0,501209.83236703766,928166356.2352548,60.0,Limit (Open +/- 0.75 ATR),8.691070556640625,1.0,2.0,93.31609860442514,57669,2,SELL SHORT,0.15,far,,,,,,,,,False,False,,,,46,"('UNH', '2026-05-13', 'SELL')","('UNH', '2026-05-15', 'BUY')",403.06,69.0,1.0,393.699721739,69.0,1.0,True,1.0769994559356177,1.0531656921156498,-57.22624574582464,53.2765161081902,1.5
4538,Overbot Vol Spike,Liquid,IBM,Short,2026-05-28,2026-05-29,2026-05-29,EOD-DD,2026-06-02,281.9459972381592,295.6789245605469,262.338134765625,275.3249206542969,-4.870765131234518,-1.5555898115878013,-5246.0,3375.0,-6558393.0,4216016.941706376,936892653.7125281,60.0,Limit (Open +/- 0.75 ATR),8.828102111816406,1.0,2.0,60.72325036126327,477567,2,SELL SHORT,0.75,,,,,,,,,,False,False,,,,382,"('IBM', '2026-05-29', 'SELL')","('IBM', '2026-05-29', 'BUY')",283.97,506.0,1.0,298.2,506.0,1.0,False,-1.6118979843870542,-1.5555898115878013,-71.78689471271964,85.26395458181759,1.324607329842932
4543,Overbot Vol Spike,Overflow,SMCI,Short,2026-05-28,2026-05-29,2026-06-02,Time,2026-06-02,46.42964277948652,50.16999816894531,41.29999923706055,44.5,-8.055964176212335,-1.453774101266818,-1960.0,1348.970251716247,-2451653.0,1686405.7475392022,936892653.7125281,60.0,Limit (Open +/- 0.75 ATR),2.57285703931536,1.0,2.0,62.12120336387018,655460,2,SELL SHORT,0.75,near,,,,,,,,,False,False,,,,524,"('SMCI', '2026-05-29', 'SELL')","('SMCI', '2026-06-02', 'BUY')",46.42999999999999,1749.0,1.0,50.127138,1000.0,1.0,True,-1.436977625847343,-1.453774101266818,-0.07693802753732841,-8.54298794290973,3.3377862595419847
4544,Overbot Vol Spike,Overflow,SMCI,Short,2026-05-28,2026-05-29,2026-06-02,Time,2026-06-02,46.42964277948652,50.16999816894531,41.29999923706055,44.5,-8.055964176212335,-1.4537744015679617,-2944.0,2026.029748283753,-3677484.0,2529611.194167174,936892653.7125281,60.0,Limit (Open +/- 0.75 ATR),2.57285703931536,1.0,2.0,62.12120336387018,983191,2,SELL SHORT,0.75,far,,,,,,,,,False,False,,,,787,"('SMCI', '2026-05-29', 'SELL')","('SMCI', '2026-06-02', 'BUY')",46.42999999999999,1749.0,1.0,50.127138,1000.0,1.0,True,-1.436977625847343,-1.4537744015679617,-0.07693802753732841,-8.54298794290973,2.2223634053367216
4547,Overbot Vol Spike,Liquid,XLK,Short,2026-05-29,2026-06-01,2026-06-03,Time,2026-06-03,195.28375707353865,195.9962921142578,190.79251098632812,192.09095764160156,-0.3648716367387579,-0.16737740066789958,-203.0,1210.4411045943305,-251666.0,1503584.109896299,932221202.1206577,60.0,Limit (Open +/- 0.75 ATR),4.257065909249442,1.0,2.0,74.89736770964963,353197,2,SELL SHORT,0.75,near,,,,,,,,,False,False,,,,284,"('XLK', '2026-06-01', 'SELL')","('XLK', '2026-06-03', 'BUY')",195.51,585.0,1.0,196.3,585.0,1.0,True,-0.18557382404711334,-0.16737740066789958,-11.58534277769665,15.495593435265071,2.0598591549295775
4549,Overbot Vol Spike,Liquid,XLK,Short,2026-05-29,2026-06-01,2026-06-03,Time,2026-06-03,195.28375707353865,195.9962921142578,190.79251098632812,192.09095764160156,-0.3648716367387579,-0.16737679698662736,-303.0,1813.7524437927664,-377497.0,2255372.3502676436,932221202.1206577,60.0,Limit (Open +/- 0.75 ATR),4.257065909249442,1.0,2.0,74.89736770964963,529795,2,SELL SHORT,0.75,far,,,,,,,,,False,False,,,,426,"('XLK', '2026-06-01', 'SELL')","('XLK', '2026-06-03', 'BUY')",195.51,585.0,1.0,196.3,585.0,1.0,True,-0.18557382404711334,-0.16737679698662736,-11.58534277769665,15.495593435265071,1.3732394366197183
4564,LT Trend ST OS,Overflow,AKAM,Long,2026-06-10,2026-06-11,2026-06-12,Time,2026-06-12,128.0371437072754,133.5,129.97000122070312,129.97000122070312,4.2666183691304855,0.7065774783405073,2382.0,3375.0,2980223.0,4217829.029874341,937295339.9720757,45.0,Limit Order -0.25 ATR (Persistent),7.7314300537109375,1.0,2.0,6.095232282366071,545543,1,BUY,1.0,,0.25,,,,,,,,False,False,,,,436,"('AKAM', '2026-06-11', 'BUY')","('AKAM', '2026-06-12', 'SELL')",128.04,100.0,1.0,133.3953,100.0,1.0,False,0.6926661643184056,0.7065774783405073,0.2230831336828014,7.8426966292141,0.22935779816513763
4568,Overbot Vol Spike,Overflow,FWRD,Short,2026-06-11,2026-06-12,2026-06-16,Time,2026-06-16,13.765892624855042,13.770000457763672,12.569999694824219,13.15999984741211,-0.02984065778061833,-0.0050848501096013386,-10.0,2024.8384007661,-12903.0,2537537.9257760695,939828741.7160201,60.0,Limit (Open +/- 0.75 ATR),0.8078570365905762,1.0,2.0,58.1632613341326,3141073,2,SELL SHORT,0.75,far,,,,,,,,,False,False,,,,2506,"('FWRD', '2026-06-12', 'SELL')","('FWRD', '2026-06-16', 'BUY')",13.77,3800.0,1.0,13.77436,3000.0,1.0,True,-0.005396994520714684,-0.0050848501096013386,-2.983733243380083,3.1659710177205436,1.5163607342378291
4569,Overbot Vol Spike,Overflow,FWRD,Short,2026-06-11,2026-06-12,2026-06-16,Time,2026-06-16,13.765892624855042,13.770000457763672,12.569999694824219,13.15999984741211,-0.02984065778061833,-0.005084851728427685,-7.0,1350.1615992339,-8602.0,1691691.4119460217,939828741.7160201,60.0,Limit (Open +/- 0.75 ATR),0.8078570365905762,1.0,2.0,58.1632613341326,2094048,2,SELL SHORT,0.75,near,,,,,,,,,False,False,,,,1671,"('FWRD', '2026-06-12', 'SELL')","('FWRD', '2026-06-16', 'BUY')",13.77,3800.0,1.0,13.77436,3000.0,1.0,True,-0.005396994520714684,-0.005084851728427685,-2.983733243380083,3.1659710177205436,2.2740873728306403
4572,Overbot Vol Spike,Overflow,FUN,Short,2026-06-17,2026-06-18,2026-06-22,Target,2026-06-23,25.891964231218612,24.58267838614328,24.8700008392334,24.90999984741211,5.056726609782249,0.9999997326637509,270.0,270.0,338017.0,338017.0903642211,938937089.5040184,60.0,Limit (Open +/- 0.75 ATR),1.3092858450753349,1.0,2.0,7.236880080510165,258169,2,SELL SHORT,0.15,near,,,,,,,,,False,False,,,,206,"('FUN', '2026-06-18', 'SELL')","('FUN', '2026-06-22', 'BUY')",25.89,387.0,2.0,24.208182299682036,1887.0,3.0,True,1.2845305756904402,0.9999997326637509,0.7586258041570754,-152.34144977153412,1.8786407766990292
4573,LT Trend ST OS,Overflow,CVE,Long,2026-06-17,2026-06-18,2026-06-22,Time,2026-06-22,25.326454298836843,25.670000076293945,25.600000381469727,25.34000015258789,1.3564700901415951,0.313974413746876,1059.0,3375.0,1326610.0,4225216.902768083,938937089.5040184,45.0,Limit Order -0.25 ATR (Persistent),1.094184330531529,1.0,2.0,11.881268518745834,3861522,1,BUY,1.0,,0.25,,,,,,,,False,False,,,,3084,"('CVE', '2026-06-18', 'BUY')","('CVE', '2026-06-22', 'SELL')",25.202195251000003,3032.0,1.0,25.645,3032.0,1.0,False,0.40468935319599464,0.313974413746876,-49.06294673966557,9.739024627831274,0.9831387808041504
4574,LT Trend ST OS,Overflow,PBA,Long,2026-06-17,2026-06-18,2026-06-22,Time,2026-06-22,45.94324745450701,46.41999816894531,46.20000076293945,46.08000183105469,1.0376948536569637,0.4642109612680536,1567.0,3375.0,1961392.0,4225216.902768083,938937089.5040184,45.0,Limit Order -0.25 ATR (Persistent),1.0270132337297713,1.0,2.0,3.1496772526980714,4114082,1,BUY,1.0,,0.25,,,,,,,,False,False,,,,3286,"('PBA', '2026-06-18', 'BUY')","('PBA', '2026-06-22', 'SELL')",45.874737771,3230.0,1.0,46.441349845,3230.0,1.0,False,0.5517086395685976,0.4642109612680536,-14.911806914573916,-4.599671886452029,0.9829580036518564
4575,Overbot Vol Spike,Overflow,FUN,Short,2026-06-16,2026-06-17,2026-06-22,Target,2026-06-22,25.925178698131017,23.458035503114974,24.450000762939453,25.0,9.516398030436344,1.9999993843415937,4049.0,2025.0,5070043.0,2535022.2803538884,938897049.4961159,60.0,Limit (Open +/- 0.75 ATR),1.2335715975080217,1.0,2.0,85.48399749583537,2055026,2,SELL SHORT,0.75,far,,,,,,,,,False,False,,,,1641,"('FUN', '2026-06-17', 'SELL')","('FUN', '2026-06-22', 'BUY')",25.92,1500.0,1.0,24.208182299682036,1887.0,3.0,True,1.3876922132254539,1.9999993843415937,1.9975554233647248,319.78244574975196,0.9140767824497258
4576,Overbot Vol Spike,Overflow,FUN,Short,2026-06-16,2026-06-17,2026-06-22,Target,2026-06-22,25.925178698131017,24.691607100622996,24.450000762939453,25.0,4.758199015218172,0.9999997382397321,1350.0,1350.0,1690014.0,1690014.4423786332,938897049.4961159,60.0,Limit (Open +/- 0.75 ATR),1.2335715975080217,1.0,2.0,85.48399749583537,1370017,2,SELL SHORT,0.75,near,,,,,,,,,False,False,,,,1094,"('FUN', '2026-06-17', 'SELL')","('FUN', '2026-06-22', 'BUY')",25.92,1500.0,1.0,24.208182299682036,1887.0,3.0,True,1.3876922132254539,0.9999997382397321,1.9975554233647248,-195.78506938447188,1.3711151736745886
4584,Overbot Vol Spike,Overflow,FUN,Short,2026-06-17,2026-06-18,2026-06-22,Target,2026-06-23,25.891964231218612,23.273392541067942,24.8700008392334,24.90999984741211,10.11345321956451,1.9999988553280128,809.0,405.0,1014052.0,507026.2901893956,938937089.5040184,60.0,Limit (Open +/- 0.75 ATR),1.3092858450753349,1.0,2.0,7.236880080510165,387254,2,SELL SHORT,0.15,far,,,,,,,,,False,False,,,,309,"('FUN', '2026-06-18', 'SELL')","('FUN', '2026-06-22', 'BUY')",25.89,387.0,2.0,24.208182299682036,1887.0,3.0,True,1.2845305756904402,1.9999988553280128,0.7586258041570754,401.6559927670949,1.2524271844660195
4585,Overbot Vol Spike,Overflow,WDC,Short,2026-06-17,2026-06-18,2026-06-23,Target,2026-06-23,799.7567400251116,704.8054983956473,712.1300048828125,764.1500244140625,11.872515338411896,1.9999860783972017,4083.0,2044.0140845070423,5070206.0,2535120.646471343,938937089.5040184,60.0,Limit (Open +/- 0.75 ATR),47.475620814732146,1.0,2.0,37.73311781976655,53398,2,SELL SHORT,0.75,far,,,,,,,,,False,False,,,,43,"('WDC', '2026-06-18', 'SELL')","('WDC', '2026-06-23', 'BUY')",798.66,71.0,2.0,681.05,43.0,1.0,True,2.4772714496764303,1.9999860783972017,13.713420221719355,-337.0504124857443,1.6511627906976745
4586,Overbot Vol Spike,Liquid,XBI,Short,2026-06-23,2026-06-24,2026-06-26,Time,2026-06-26,150.61991037641252,155.3800048828125,147.02999877929688,147.32000732421875,-3.1603355057801332,-1.0818717639888875,-290.0,269.11764705882354,-371497.0,343383.5805366447,953848168.0146993,60.0,Limit (Open +/- 0.75 ATR),4.399870736258371,1.0,2.0,62.795741971897534,78044,2,SELL SHORT,0.15,near,,,,,,,,,False,False,,,,61,"('XBI', '2026-06-24', 'SELL')","('XBI', '2026-06-26', 'BUY')",150.62000000000003,115.0,2.0,155.4193,115.0,2.0,True,-1.0907820451291852,-1.0818717639888875,-0.00595031475514828,2.5289687187955123,1.8852459016393444
4587,Overbot Vol Spike,Liquid,XBI,Short,2026-06-23,2026-06-24,2026-06-26,Time,2026-06-26,150.61991037641252,155.3800048828125,147.02999877929688,147.32000732421875,-3.1603355057801332,-1.0818712590246409,-438.0,405.88235294117646,-557250.0,515079.77067658474,953848168.0146993,60.0,Limit (Open +/- 0.75 ATR),4.399870736258371,1.0,2.0,62.795741971897534,117067,2,SELL SHORT,0.15,far,,,,,,,,,False,False,,,,92,"('XBI', '2026-06-24', 'SELL')","('XBI', '2026-06-26', 'BUY')",150.62000000000003,115.0,2.0,155.4193,115.0,2.0,True,-1.0907820451291852,-1.0818712590246409,-0.00595031475514828,2.5289687187955123,1.25
4588,Overbot Vol Spike,Liquid,GPC,Short,2026-06-24,2026-06-25,2026-06-29,Time,2026-06-29,113.26161466326032,117.18000030517578,110.7300033569336,110.81999969482422,-3.4595883641296044,-1.2036219440562563,-486.0,404.3478260869565,-616037.0,511819.349125465,947816020.9702829,60.0,Limit (Open +/- 0.75 ATR),3.255486624581473,1.0,2.0,93.16245818507466,157217,2,SELL SHORT,0.15,far,,,,,,,,,False,False,,,,124,"('GPC', '2026-06-25', 'SELL')","('GPC', '2026-06-29', 'BUY')",113.25999999999999,155.0,2.0,116.895,155.0,2.0,True,-1.1165765426750363,-1.2036219440562563,0.14256050164278897,-24.32158255961337,1.25
4589,Overbot Vol Spike,Liquid,HRL,Short,2026-06-24,2026-06-25,2026-06-29,Time,2026-06-29,25.793944188526698,25.998279571533203,25.247283935546875,25.375743865966797,-0.792183550964628,-0.36645356047051403,-99.0,270.0,-125039.0,341213.76754930185,947816020.9702829,60.0,Limit (Open +/- 0.75 ATR),0.5576004300798688,1.0,2.0,84.99979491435865,611932,2,SELL SHORT,0.15,near,,,,,,,,,False,False,,,,484,"('HRL', '2026-06-25', 'SELL')","('HRL', '2026-06-29', 'BUY')",26.1,897.0,2.0,26.285,897.0,2.0,True,-0.3317787971818816,-0.36645356047051403,-118.65413417830023,110.28438542554228,1.853305785123967
4590,Overbot Vol Spike,Liquid,XBI,Short,2026-06-24,2026-06-25,2026-06-29,Time,2026-06-29,153.2907669884818,158.30999755859375,149.7100067138672,149.88999938964844,-3.2743202142690606,-1.1069287470934996,-447.0,405.9121621621622,-566551.0,511822.46507520217,947816020.9702829,60.0,Limit (Open +/- 0.75 ATR),4.534356798444476,1.0,2.0,53.58753292962469,112876,2,SELL SHORT,0.15,far,,,,,,,,,False,False,,,,89,"('XBI', '2026-06-25', 'SELL')","('XBI', '2026-06-29', 'BUY')",153.29,112.0,2.0,158.185,112.0,2.0,True,-1.079535691077344,-1.1069287470934996,0.05003487795659962,-7.895746353447046,1.2584269662921348
4591,Overbot Vol Spike,Liquid,XBI,Short,2026-06-24,2026-06-25,2026-06-29,Time,2026-06-29,153.2907669884818,158.30999755859375,149.7100067138672,149.88999938964844,-3.2743202142690606,-1.1069278077623896,-296.0,269.0878378378378,-377697.0,341211.95379805245,947816020.9702829,60.0,Limit (Open +/- 0.75 ATR),4.534356798444476,1.0,2.0,53.58753292962469,75250,2,SELL SHORT,0.15,near,,,,,,,,,False,False,,,,59,"('XBI', '2026-06-25', 'SELL')","('XBI', '2026-06-29', 'BUY')",153.29,112.0,2.0,158.185,112.0,2.0,True,-1.079535691077344,-1.1069278077623896,0.05003487795659962,-7.895746353447046,1.8983050847457628
4592,Overbot Vol Spike,Overflow,FBIN,Short,2026-06-24,2026-06-25,2026-06-29,Time,2026-06-29,46.25837666647775,50.675376892089844,44.391910552978516,44.73988342285156,-9.548541353836521,-2.1816004727650973,-587.0,269.5945945945946,-744393.0,341214.1724815954,947816020.9702829,60.0,Limit (Open +/- 0.75 ATR),2.024657658168248,1.0,2.0,99.07405872307973,168529,2,SELL SHORT,0.15,near,,,,,,,,,False,False,,,,133,"('FBIN', '2026-06-25', 'SELL')","('FBIN', '2026-06-29', 'BUY')",46.53,249.0,2.0,50.83,249.0,2.0,True,-2.1238158375329,-2.1816004727650973,-58.718734442553014,30.512473195693268,1.8721804511278195
4593,Overbot Vol Spike,Overflow,FBIN,Short,2026-06-24,2026-06-25,2026-06-29,Time,2026-06-29,46.25837666647775,50.675376892089844,44.391910552978516,44.73988342285156,-9.548541353836521,-2.181599903231566,-883.0,405.4054054054054,-1116587.0,511820.24639165925,947816020.9702829,60.0,Limit (Open +/- 0.75 ATR),2.024657658168248,1.0,2.0,99.07405872307973,252793,2,SELL SHORT,0.15,far,,,,,,,,,False,False,,,,200,"('FBIN', '2026-06-25', 'SELL')","('FBIN', '2026-06-29', 'BUY')",46.53,249.0,2.0,50.83,249.0,2.0,True,-2.1238158375329,-2.181599903231566,-58.718734442553014,30.512473195693268,1.245
4594,Overbot Vol Spike,Overflow,HNI,Short,2026-06-24,2026-06-25,2026-06-29,Time,2026-06-29,38.55867780957903,39.62047576904297,37.0684814453125,37.3564453125,-2.7537198363169972,-0.6623895229717104,-178.0,269.3586698337292,-226016.0,341213.126358058,947816020.9702829,60.0,Limit (Open +/- 0.75 ATR),1.6029766627720423,1.0,2.0,99.02282942748741,212862,2,SELL SHORT,0.15,near,,,,,,,,,False,False,,,,168,"('HNI', '2026-06-25', 'SELL')","('HNI', '2026-06-29', 'BUY')",38.83,314.0,2.0,39.886815286598726,314.0,2.0,True,-0.6592830146205415,-0.6623895229717104,-70.36605138819455,67.22269543362181,1.869047619047619
