,worst,best,best_clean,close
2003-11-06,-1400.4017353057861,0.0,0.0,-308.026123046875
2003-11-07,-392.2520160675049,1904.5317888259888,1904.5317888259888,-168.1758165359497
2003-11-10,-7448.743996211426,2774.352499416931,224.153470993042,-6263.649582454102
2003-11-11,-8142.05557344645,5396.446078317466,1204.9910402297974,-4156.98731025632
2003-11-12,-139.98277187347412,21043.5094499588,21043.5094499588,20354.59209864477
2003-11-13,-6566.698329925537,2478.0899620056152,2478.0899620056152,159.1648807355732
2003-11-14,-2240.717840194702,980.376148223877,980.376148223877,-1484.46204662323
2003-11-17,-10306.888696670547,9715.425152778611,0.0,933.7528734207008
2003-11-18,-14789.739039421082,9737.187536239624,8040.249738693237,-13116.008127212532
2003-11-19,-1852.8916549682617,10146.086290359497,10146.086290359497,7294.612809181235
2003-11-20,-1568.4892416000366,0.0,0.0,-1540.4728174209595
2003-11-21,-1008.3263397216797,1092.3866510391235,1092.3866510391235,252.10366249084473
2003-11-24,0.0,3725.2681970596313,3725.2681970596313,3305.132222175598
2003-11-25,-644.2452907562256,1708.56032371521,1708.56032371521,336.08670234680176
2003-11-26,-0.044155120849609375,2324.745035171509,2324.745035171509,2128.6742210388184
2003-11-28,-756.2889099121094,392.09747314453125,392.09747314453125,-756.2889099121094
2003-12-01,-697.4190765448961,12166.446478264674,2296.8941926956177,2088.3506530693617
2003-12-02,-6288.049010276794,28.038501739501953,28.038501739501953,-3562.970850944519
2003-12-03,-7650.747745513916,1980.971842765808,1980.971842765808,-5890.319490807399
2003-12-04,-2744.936203956604,0.0,0.0,-2492.854619026184
2003-12-05,-1456.4345836639404,0.0,0.0,-1260.36376953125
2003-12-08,-716.3477510043449,5051.644358294361,2268.7453031539917,4137.324247973316
2003-12-09,-5387.931365966797,2368.7610807418823,2368.7610807418823,-4811.720350265503
2003-12-10,-4989.78822517395,1566.4436149597168,0.0,-4807.176332133167
2003-12-11,0.0,2941.0401344299316,2941.0401344299316,2941.0401344299316
2003-12-12,-980.376148223877,280.05385398864746,280.05385398864746,83.98303985595703
2003-12-15,-980.2657604217529,1036.4089965820312,1036.4089965820312,-616.1515951156616
2003-12-16,-7856.836569445459,5711.749443394812,364.0589714050293,1779.2501815387332
2003-12-17,-7081.627938270569,2710.898220062256,2710.898220062256,96.61638259887695
2003-12-18,-1003.1404218673706,13238.466793060303,13238.466793060303,11843.464893000453
2003-12-19,-2016.641640663147,0.0,0.0,-111.99946403503418
2003-12-22,-392.11955070495605,1344.4682359695435,1344.4682359695435,392.14162826538086
2003-12-23,-1036.375880241394,644.1900968551636,644.1900968551636,-112.0656967163086
2003-12-24,-560.2401733398438,1260.3748083114624,1260.3748083114624,83.98303985595703
2003-12-26,0.0,1064.4585371017456,1064.4585371017456,588.3007526397705
2003-12-29,-532.234787940979,1344.4130420684814,1344.4130420684814,1232.3694229125977
2003-12-30,-644.201135635376,168.0764675140381,168.0764675140381,168.0764675140381
2003-12-31,-1512.5778198242188,224.00996685028076,224.00996685028076,-1512.5778198242188
2004-01-02,-168.1095838546753,1512.4674320220947,1512.4674320220947,1120.3368425369263
2004-01-05,-167.89984703063965,1232.5791597366333,1232.5791597366333,1232.5791597366333
2004-01-06,-896.4262247085571,1288.3029222488403,1288.3029222488403,560.0635528564453
2004-01-07,-3053.0285596847534,0.0,0.0,-756.2557935714722
2004-01-08,-1764.5159006118774,0.0,0.0,-1316.363501548767
2004-01-09,-1260.4520797729492,2688.881278038025,2688.881278038025,2296.7506885528564
2004-01-12,-1232.4577331542969,1316.3966178894043,1316.3966178894043,-924.3543386459351
2004-01-13,-2604.8871994018555,140.03796577453613,140.03796577453613,-1260.4300022125244
2004-01-14,-924.3322610855103,1148.3643054962158,1148.3643054962158,140.02692699432373
2004-01-15,-1204.3750762939453,1260.4631185531616,1260.4631185531616,952.3597240447998
2004-01-16,-616.1957502365112,1008.3484172821045,1008.3484172821045,-392.11955070495605
2004-01-20,-140.04900455474854,1680.5659770965576,1680.5659770965576,420.1470136642456
2004-01-21,-2772.952628135681,168.04335117340088,168.04335117340088,-2352.8056144714355
2004-01-22,-2268.778419494629,56.01077079772949,56.01077079772949,-1764.6042108535767
2004-01-23,-1708.5492849349976,0.0,0.0,-1680.5328607559204
2004-01-26,-1624.6104001998901,1624.4889736175537,1624.4889736175537,1036.2875699996948
2004-01-27,-280.04281520843506,7562.613129615784,7562.613129615784,6442.232131958008
2004-01-28,0.0,11960.021615028381,7694.583915386896,7694.253408380926
2004-01-29,-2730.9536089216244,5374.326298304938,0.0,4622.392582484626
2004-01-30,-3479.1009521484375,1319.935791015625,1319.935791015625,-1519.803466796875
2004-02-02,-2836.434814453125,6056.052978515625,6056.052978515625,639.4108843122497
2004-02-24,-719.6574369157922,3432.039927891337,0.0,1364.8816332136023
2004-02-25,-208.3207550048828,2883.7529296875,2883.7529296875,2779.5215377807617
2004-02-26,-1042.402687072754,1893.3150329589844,1893.3150329589844,1215.5968290056362
2004-03-09,-8555.749440772199,8192.458994286395,0.0,-1497.8084541388976
2004-03-10,-25866.302103042603,6832.897146224976,3572.789846420288,-15598.98899446214
2004-03-11,-16985.477638551107,12495.166613272319,4358.000465393066,-13547.337796211192
2004-03-12,-5027.488224029541,7189.698088645935,6345.989278793335,4660.17662773811
2004-03-15,-10865.182165145885,5808.155822753895,0.0,-7578.870179312609
2004-03-16,-3149.055774893076,5715.012962136953,3244.5068359375,2554.130262170534
2004-03-17,0.0,4833.6907081604,4833.6907081604,4057.760093688965
2004-03-18,-4267.129070281982,289.52248764038086,289.52248764038086,-1850.061559472769
2004-03-22,-4989.779899052183,1882.0367742266249,0.0,-2111.926028660338
2004-03-23,-2500.8336219787598,3462.5848503112793,3462.5848503112793,-2008.6379699707031
2004-03-24,-1512.1626014709473,4723.943717956543,4723.943717956543,2087.5639986310407
2004-04-07,-8.892153075764044,1107.123619743755,0.0,702.296296783855
2004-04-08,-289.9623155593872,596.2834453582764,436.8204087189273,236.6260617460527
2004-04-12,-390.60368728637695,0.0019998550415039062,0.0019998550415039062,-258.9223585299078
2004-04-14,-612.0438910211669,3869.9060105596436,0.0,1700.5524834905518
2004-04-15,-3847.576789855957,1371.1311416625977,1371.1311416625977,-1841.968147277832
2004-04-16,-1678.0771179199219,2988.077949523926,2988.077949523926,1801.4156637872802
2004-04-29,-192.73694321086953,4325.116250072211,0.0,1062.2247572285835
2004-04-30,-564.7238368988037,2666.7846851348877,2666.7846851348877,-156.86128425598145
2004-05-03,-1631.4859237670898,1066.6728038787842,1066.6728038787842,-62.79272651672363
2004-05-04,0.0,5427.736139297485,5427.736139297485,5208.117841720581
2004-05-05,-1600.0672397613525,658.8638210296631,658.8638210296631,-1349.0659713745117
2004-05-06,-3011.934865951538,0.0,0.0,-2352.6226168019475
2004-05-10,-2610.1187617097526,3233.6413682188363,0.0,-62.89411037308264
2004-05-11,0.0,5780.264654159546,5780.264654159546,4475.809875488281
2004-05-12,-8442.634370803833,1487.1539306640625,1487.1539306640625,1216.0842348848012
2004-06-14,-872.7435011182343,1026.361615725943,0.0,140.11539132256158
2004-06-15,0.0,2152.394130706787,2152.394130706787,1392.7605743408203
2004-06-16,-1139.6201419830322,126.44286060333252,126.44286060333252,-379.98658561706543
2004-06-17,-1392.6332187652588,126.65511989593506,126.65511989593506,-1139.4078826904297
2004-06-18,-1690.178295135498,851.4144744873047,851.4144744873047,-38.14299488067627
2004-06-21,-1270.923740386963,1397.7698936462402,1397.7698936462402,-381.3450450897217
2004-06-22,-5451.592868804873,9952.643905639707,889.727276802063,8535.661564827024
2004-06-23,-5882.6852769851685,12176.214210510254,12176.214210510254,10656.990252494812
2004-06-24,-6842.258942604065,7912.864875793457,7387.079210281372,-3035.943880081235
2004-06-25,-3049.890097618103,381.2813673019409,0.0,-1858.7013946260895
2004-07-08,-1515.4605712890625,2271.4908447265625,0.0,-1460.10986328125
2004-07-09,0.0,3504.981689453125,3504.981689453125,1534.10986328125
2004-07-19,-1086.856985092163,2253.686107635498,0.0,-218.33782768249512
2004-07-20,0.0,6614.296766281128,6614.296766281128,5545.318748474121
2004-07-21,-7282.281560897827,1469.9410400390625,1469.9410400390625,-6880.980920791626
2004-08-10,-1301.8646183013916,5315.993902206421,0.0,-762.3612003326416
2004-08-11,-863.1822204589844,4100.211669921875,4100.211669921875,1294.8135681152344
2004-08-12,-755.3101501464844,8200.369689941406,8200.369689941406,7445.547632217407
2004-08-31,-2847.179414612908,4573.282444136481,0.0,3650.443386214118
2004-09-01,-4226.117631094807,7850.642716271526,5292.625780105591,3178.4877842494316
2004-09-02,-1523.134744644165,11282.508386611938,10548.914712905884,9606.223300797601
2004-09-03,-575.9988098144531,1612.6291580200195,1612.6291580200195,1382.245216369629
2004-09-07,-6307.150672265452,9952.352539709645,2649.4542846679688,-1328.154410668773
2004-09-08,-6289.511119842529,6463.465665817261,6463.465665817261,1821.7076778411865
2004-09-09,-11027.09188079834,1587.7158660888672,1587.7158660888672,-6717.793959311086
2004-09-10,-2073.338607788086,299.5887222290039,299.5887222290039,207.4390411376953
2004-09-13,-2649.395851135254,0.0,0.0,-2096.478286743164
2004-09-14,-3156.2483139038086,0.0,0.0,-2427.1197498866386
2004-09-22,-549.9230532646179,2517.8274445533752,0.0,1495.2405514717102
2004-09-23,-1051.7719535827637,204.54486846923828,204.54486846923828,-477.1729393005371
2004-09-24,-1917.953693492081,1771.4587572983244,126.59077262878418,-666.0287819930575
2004-09-27,-7581.974086148417,10783.693228381002,2989.816764831543,-129.08403716770363
2004-09-28,-15847.397811889648,6964.246425628662,6018.669008255005,-6895.4789332321625
2004-09-29,-4690.096939086914,12474.058374404907,12474.058374404907,9256.64149223057
2004-09-30,-486.94201850891113,2045.1636047363281,2045.1636047363281,1509.5238208770752
2004-10-01,-866.7397899627686,477.2340278625488,477.2340278625488,9.763988494873047
2004-10-04,-4002.7414836883545,759.57008934021,759.57008934021,-3515.7994651794434
2004-10-05,-2609.9731769561768,0.0,0.0,-2046.6056962013245
2004-10-12,-1506.68701171875,2821.495361328125,0.0,2048.20556640625
2004-10-13,-1822.093505859375,3556.79443359375,3556.79443359375,-102.20556640625
2004-10-25,-881.8104648590313,3705.532171249367,0.0,1700.7093563079607
2004-10-26,-1393.7876358032227,7115.200294494629,7115.200294494629,6789.03466796875
2004-10-27,-2093.1371688842773,11965.700859069824,7259.1011753082275,7259.25597572329
2004-11-09,-925.1885833740234,1270.175199508667,0.0,940.8661365509033
2004-11-10,-172.48147773742676,1552.442138671875,1552.442138671875,344.99134826660156
2004-11-11,-109.77126502990723,1050.6374015808105,1050.6374015808105,674.2862148284912
2004-11-12,-1144.7263813018799,0.0,0.0,-282.26220703125
2004-11-15,-2087.101797648844,596.7506193433437,0.0,-1536.2849889482823
2004-11-16,-1126.0959396362305,689.9874286651611,689.9874286651611,-383.5555057525635
2004-11-17,-297.9492244720459,3812.042760848999,3812.042760848999,2416.115463256836
2004-11-18,-1537.0780925750732,562.9022350311279,562.9022350311279,-278.9296340942383
2004-11-19,-2945.1002807617188,1011.0583877563477,1011.0583877563477,-1263.4848670959473
2004-11-22,-1645.3347597122192,4936.353873252869,2540.741901397705,3931.6927633285522
2004-11-23,-7953.6553376402135,5781.775231054855,636.5898628234863,-779.7563775266882
2004-11-24,-434.09169578552246,13992.606674194336,13992.606674194336,10294.63820552826
2004-11-26,-3983.379192352295,3421.723762512207,3421.723762512207,-1056.3435885225063
2004-11-29,-9882.886883871877,2700.980578286325,941.3206748962402,-6678.011931555594
2004-11-30,-2995.386016845703,2371.2837448120117,764.9543991088867,-815.3956211635223
2004-12-01,-608.4876381329103,3087.3726142474607,2412.376428604126,1951.7286819049316
2004-12-02,-1856.4118003845215,784.3461818695068,784.3461818695068,-1013.7967128753662
2004-12-03,-313.39451599121094,3157.4120349884033,3157.4120349884033,2868.9658676556155
2004-12-06,-5172.161825180054,0.0,0.0,-4309.325839996338
2004-12-07,-9174.231737954282,6226.981669562197,697.2748565673828,-5440.4459084102145
2004-12-08,-2202.105556488037,21209.637630462646,17323.191484378323,16834.428719384337
2004-12-09,-1656.0327072143555,714.7116508483887,714.7116508483887,400.9379653930664
2004-12-10,-1377.132610321045,0.0,0.0,-488.10224533081055
2004-12-13,0.0,3521.2281799316406,3521.2281799316406,3521.2281799316406
2004-12-14,-766.9826507568359,505.5390396118164,505.5390396118164,-17.407257080078125
2004-12-15,-1161.2596122707503,5853.982982448183,1603.7715530395508,551.6414640460832
2004-12-16,-14755.030339241026,719.1017160415659,0.0,-13498.858927726744
2004-12-17,-1917.587248802185,13397.201278686523,13380.86216524669,1214.5314796822267
2004-12-20,-88.60969257354736,3587.0264205932617,3587.0264205932617,2267.042566640036
2004-12-21,-9888.940504550934,5766.561906337738,0.0,-8842.833086490631
2004-12-22,-4516.352634429932,5324.63463973999,5324.63463973999,1897.8854370117188
2004-12-23,-5024.821014404297,5482.44645690918,5482.44645690918,4493.705500125885
2004-12-27,0.0,1098.1832847595215,1098.1832847595215,522.9266052246094
2004-12-28,-418.34522247314453,434.0688591003418,434.0688591003418,209.2021484375
2004-12-29,-1785.0192463738608,1559.1544520514321,0.0,-123.29203919002299
2004-12-30,-1229.6847534179688,1355.0346488952637,1355.0346488952637,-456.30248641967773
2004-12-31,-1534.669765472412,2837.1344451904297,1268.0632514953613,-954.3371238708496
2005-01-03,-11566.110032081604,7954.605166435242,2497.1299743652344,-8439.772194862366
2005-01-04,-23837.828163146936,4388.202051162758,278.330381309887,-10830.929978370628
2005-01-05,-10199.729433945235,9426.17722804207,2235.0791454315186,-9127.42253105981
2005-01-06,-7395.244576317905,20565.587024824978,13860.811920166016,9624.991910866325
2005-01-07,-10244.434203147888,10136.011100769043,10136.011100769043,-1354.93251187462
2005-01-10,-1262.4044609069824,3605.3209228515625,3605.3209228515625,508.9585255213958
2005-01-11,-958.7578506469727,156.89176559448242,156.89176559448242,-854.1666221618652
2005-01-12,0.0,1045.892593383789,1045.892593383789,976.1651077270508
2005-01-13,-2980.8352432250977,0.0,0.0,-2667.0615577697754
2005-01-14,0.0,1481.7238388061523,1481.7238388061523,941.340747833252
2005-01-18,0.0,2004.6602897644043,2004.6602897644043,1778.0410385131836
2005-01-19,0.0,2109.2810554504395,2109.2810554504395,348.647274017334
2005-01-20,-801.8759307861328,331.19078826904297,331.19078826904297,-784.4489822387695
2005-01-21,-1743.686892986287,3248.7778954506025,1115.6594619750977,-718.6710906028641
2005-01-24,-5080.620896373477,6936.788983310971,2104.909959793091,-3527.7482996327544
2005-01-25,-1345.73801612854,11333.34034538269,11333.34034538269,2222.9445398194393
2005-01-26,-363.41726303100586,7879.786691665649,7879.786691665649,4549.763272523886
2005-01-27,-2084.0634574890137,1817.1866512298584,1817.1866512298584,1086.7731609344482
2005-01-28,-3021.765790939331,726.9348621368408,726.9348621368408,-366.88679695129395
2005-01-31,-1842.4744749069214,4411.931515693665,3187.2510719299316,1871.6708707809448
2005-02-01,-2392.3409349237154,5052.534110852652,3942.6651153564453,2385.2100752081205
2005-02-02,-452.9952907562256,6694.075483322144,6694.075483322144,5464.2795696258545
2005-02-03,-6134.019330978394,1054.8671016693115,1054.8671016693115,-1135.2194557189941
2005-02-04,-1338.9133834838867,4982.0706424713135,4982.0706424713135,2901.29443359375
2005-02-07,-7094.307134628296,857.4517135620117,857.4517135620117,-5684.676349639893
2005-02-08,-2138.930570602417,7801.832326889038,7801.832326889038,5931.43616104126
2005-02-09,-6032.594482421875,3378.167043685913,3378.167043685913,-4417.566473007202
2005-02-10,-969.1060123443604,8852.814907073975,8852.814907073975,6868.607732772827
2005-02-11,-2004.0162715911865,7110.548538208008,7110.548538208008,4837.874580383301
2005-02-14,-2244.7581787109375,4242.01485824585,4242.01485824585,1160.4855613708496
2005-02-15,-2184.5945587158203,4347.0160121917725,4347.0160121917725,50.91617829459574
2005-02-16,-573.2080993652344,6398.592830657959,6398.592830657959,5758.502754211426
2005-02-17,-4620.795925140381,1500.3146057128906,1500.3146057128906,-3649.9290809631348
2005-02-18,-3652.1428230830616,4054.9680262974316,3378.4649600982666,-306.13251004900417
2005-02-22,-8546.561197280884,3281.5249099731445,3281.5249099731445,-7236.022756576538
2005-02-23,-2698.462474822998,5140.595365524292,5140.595365524292,2581.4156188964844
2005-02-24,-4314.477212905884,3495.5629348754883,3495.5629348754883,2633.704969406128
2005-02-25,-9154.030939051096,16070.438059857901,5548.059295654297,2852.366238900591
2005-02-28,-8982.388143539429,4630.460548400879,4383.727415493556,-1470.8552162987849
2005-03-01,-6267.637229919434,5651.390685081482,5651.390685081482,-610.0061501775472
2005-03-02,-6068.808971405029,4229.312391281128,4229.312391281128,1021.1614818572998
2005-03-03,-2769.171724319458,7332.065874099731,7332.065874099731,3768.935968399048
2005-03-04,-2599.1962933540226,13396.317342281354,9715.806941986084,7989.531676769268
2005-03-07,-6447.701676130295,10792.806294679642,9521.106707572937,5199.963449716568
2005-03-08,-9675.917049407959,4486.0383586883545,3847.3324320656816,-6348.813140392315
2005-03-09,-8234.598819732666,1356.5306663513184,1356.5306663513184,-6928.796096801758
2005-03-10,-5639.245279312134,3756.816535949707,3756.816535949707,-1852.3623008728027
2005-03-11,-3434.4684162139893,7374.436567306519,7374.436567306519,899.7219524383545
2005-03-14,-4246.74245262146,4525.395877838135,4525.395877838135,35.27851104736328
2005-03-15,-4046.1336059570312,7809.467082977295,7809.467082977295,-311.6627902984619
2005-03-16,-6032.582521438599,2545.411308288574,1786.8719844818115,-4665.13853420531
2005-03-17,-1132.8865356445312,4528.542051315308,3583.414541244507,2002.4388301372528
2005-03-18,-585.2482089996338,2364.9451065063477,2364.9451065063477,914.1966857910156
2005-03-21,-2904.0009002685547,940.2577991485596,940.2577991485596,-685.8143615722656
2005-03-22,-1858.2633209228516,2765.330337524414,2765.330337524414,-1231.8145561218262
2005-03-23,-4669.132678440641,1346.9422822679767,0.0,-2330.3764814649335
2005-03-24,-1308.8470211029053,4312.638732910156,4312.638732910156,-245.65492057800293
2005-03-28,-8521.002439498901,2558.829090118408,2558.829090118408,-5107.319004058838
2005-03-29,-8201.980200767543,9163.623625755285,1531.6138648986816,-5676.256836039702
2005-03-30,-408.7242832183838,15412.40307044983,15412.40307044983,14459.632667541504
2005-03-31,-4099.743232727051,3150.6010093688965,3150.6010093688965,-640.8878870010121
2005-04-01,-2500.517713546753,2003.4740962982178,2003.4740962982178,-1157.348726272583
2005-04-04,-1762.3626487595834,5519.592221464416,1771.375867843628,3740.036046232482
2005-04-05,-1505.2977619171143,3154.5756912231445,3154.5756912231445,936.2796535491943
2005-04-06,-3416.224843978882,3839.3816318511963,3839.3816318511963,-767.0161945479117
2005-04-07,-686.0718269348145,1908.57271194458,1908.57271194458,1375.627477645874
2005-04-08,-4856.413137435913,80.61784362792969,80.61784362792969,-4015.352075576782
2005-04-11,-450.60895919799805,2642.3806285858154,2642.3806285858154,1838.6385345458984
2005-04-12,-3657.4713916778564,724.7140369415283,724.7140369415283,191.7813491821289
2005-04-13,-4615.161598205566,0.04391288757324219,0.04391288757324219,-3945.982250213623
2005-04-14,-12449.596207022667,2652.2768493890762,1351.845697402954,-6778.079054781367
2005-04-15,-27820.634304591593,5553.200052670063,450.58386611938477,-23641.97292251247
2005-04-18,-6531.187113353193,14779.21511118752,8917.633935928345,10083.240149906691
2005-04-19,0.0,15219.39750957489,15219.39750957489,12344.801355498197
2005-04-20,-1109.189353942871,346.62324142456055,346.62324142456055,-1109.189353942871
2005-04-21,0.0,1767.7697486877441,1767.7697486877441,1455.8063220977783
2005-04-22,-866.589469909668,762.534746170044,762.534746170044,-173.3492603302002
2005-04-25,0.0,1767.845027923584,1767.845027923584,1733.178939819336
2005-04-26,-1490.503776550293,381.2516899108887,381.2516899108887,-658.6117610931396
2005-04-27,-3708.863664627075,0.0,0.0,-2565.0019493103027
2005-04-28,-2668.9876670837402,0.0,0.0,-2565.008222579956
2005-04-29,-2599.6429443359375,0.02509307861328125,0.02509307861328125,-1109.1642608642578
2005-05-02,-2010.4386386871338,173.286527633667,173.286527633667,-1213.2064380645752
2005-05-03,-1317.1733360290527,485.2687740325928,0.0,-846.1018350805571
2005-05-05,-991.4242623192976,806.3352400915911,0.0,-537.6227352959821
2005-05-06,0.0,1343.9317989349365,1343.9317989349365,1029.762014389038
2005-05-09,-628.3133926391602,209.4770622253418,209.4770622253418,174.57076263427734
2005-05-10,-2129.37589263916,0.0,0.0,-1553.39577293396
2005-05-11,-279.27002906799316,1378.8577308654785,1378.8577308654785,1169.4068450927734
2005-05-12,-1832.6723461151123,279.2503967285156,279.2503967285156,-1780.3128967285156
2005-05-13,-6648.804194876137,4020.948820642051,418.895227432251,-4882.27036041874
2005-05-16,-6745.822992903841,10036.991113083708,5668.959091186523,7552.315035240996
2005-05-17,-5027.849360466003,10830.805324554443,10830.805324554443,9250.335960388184
2005-05-18,-6870.569803237915,15729.638206481934,9474.845973474643,1860.1987256493012
2005-05-19,-1303.5935896124224,8427.110500505985,7639.095935821533,6755.310234240116
2005-05-20,-4815.57781791687,3012.3100566864014,3012.3100566864014,-2134.4503440856934
2005-05-23,-504.85569763183594,8138.693803787231,8138.693803787231,4675.568021774292
2005-05-24,-1290.0128421783447,3779.6774501800537,3779.6774501800537,1960.988868713379
2005-05-25,-3429.3331089019775,4701.098045349121,4701.098045349121,1925.5329551696777
