ticker,signal_date,status,engine_matched_rule,engine_distance_atr,cache_full_rule,cache_full_distance,cache_full_nearest,cache_full_level,cache_win_rule,cache_win_distance,cache_win_nearest,cache_win_level,cache_win_pivot_date,cache_win_atr,yf_rule,yf_distance,yf_nearest,yf_level,yf_pivot_date,yf_atr,yf_pos,close_cache,close_yf,ratio_at_signal,ratio_at_pivot,largest_ratio_step_date,largest_ratio_step_pct,implied_dividend_usd,n_ratio_steps_gt_5bps,full_context_both,dist_shift_win_vs_yf,dist_shift_full_vs_yf,flip_win_vs_yf,flip_full_vs_yf,engine_reproduced
SPG,2026-09-01,ok,above_high_gt5,9.87959009002824,above_high_gt5,9.87959009002824,High,181.2855987548828,above_high_gt5,9.87959009002824,High,181.2855987548828,2025-09-30,3.095715114048549,above_high_gt5,9.879585161025247,High,181.28561401367188,2025-09-30,3.095715114048549,750,211.8699951171875,211.8699951171875,1.0,0.9999999158301163,,0.0,0.0,0,True,-4.92900299242649e-06,-4.92900299242649e-06,False,False,True
UNH,2026-08-18,ok,above_high_4_5,4.352649500550371,above_high_4_5,4.352649500550371,High,351.50408935546875,above_high_4_5,4.352649500550371,High,351.50408935546875,2026-01-23,9.747144426618304,above_high_4_5,4.352649500550371,High,351.50408935546875,2026-01-23,9.747144426618304,740,393.92999267578125,393.92999267578125,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
UNH,2026-08-19,ok,default,3.969150392999986,default,3.969150392999986,High,351.50408935546875,default,3.969150392999986,High,351.50408935546875,2026-01-23,9.348573957170759,default,3.969150392999986,High,351.50408935546875,2026-01-23,9.348573957170759,741,388.6099853515625,388.6099853515625,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
UNH,2026-08-20,ok,default,3.5634126473321177,default,3.5634126473321177,High,351.50408935546875,default,3.5634126473321177,High,351.50408935546875,2026-01-23,9.357860020228795,default,3.5634126473321177,High,351.50408935546875,2026-01-23,9.357860020228795,742,384.8500061035156,384.8500061035156,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
UNH,2026-08-31,ok,above_high_4_5,4.959186996738918,above_high_4_5,4.959186996738918,High,351.50408935546875,above_high_4_5,4.959186996738918,High,351.50408935546875,2026-01-23,7.643574305943081,above_high_4_5,4.959186996738918,High,351.50408935546875,2026-01-23,7.643574305943081,749,389.4100036621094,389.4100036621094,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
USB,2025-01-10,ok,above_high_4_5,4.264900662251655,above_high_4_5,4.264900662251655,High,40.96110534667969,above_high_4_5,4.264900662251655,High,40.96110534667969,2024-03-28,0.9268150329589844,above_high_4_5,4.264903124535377,High,40.613525390625,2024-03-28,0.9189505869301904,339,44.91387939453125,44.53276062011719,1.0085581663725085,1.008558231591856,,0.0,0.0,0,True,2.462283721804681e-06,2.462283721804681e-06,False,False,True
VMC,2025-01-07,ok,default,3.804521091473066,default,3.804521091473066,Low,228.84185791015625,default,3.804521091473066,Low,228.84185791015625,2024-09-09,5.339479718889509,default,3.8045073228246684,Low,228.41746520996094,2024-09-09,5.329584558767784,337,249.15602111816406,248.69390869140625,1.0018581573999517,1.0018579695725334,,0.0,0.0,0,True,-1.3768648397416428e-05,-1.3768648397416428e-05,False,False,True
VZ,2026-04-08,ok,default,3.896606888047624,default,3.8966068880476237,High,42.8978385925293,default,3.8966068880476237,High,42.8978385925293,2025-08-20,0.9333823067801339,above_high_4_5,4.666952981020084,High,42.178810119628906,2025-08-20,0.9333825338282092,649,46.53486251831055,46.53486251831055,1.0,1.0170471492880206,2026-03-16,-1.676137470508221,0.8275604587013146,1,True,0.7703460929724604,0.7703460929724604,True,True,True
XLK,2026-07-20,ok,above_high_4_5,4.999525091477109,above_high_4_5,4.999525091477109,High,149.044677734375,above_high_4_5,4.999525091477109,High,149.044677734375,2026-01-28,5.3335723876953125,above_high_gt5,5.03280587971082,High,148.86717224121094,2026-01-28,5.3335723876953125,719,175.7100067138672,175.7100067138672,1.0,1.0011923749910185,2026-02-23,-0.11909452159777345,0.1645686537660092,1,True,0.03328078823371161,0.03328078823371161,True,True,True
XLK,2026-07-29,ok,default,3.573994036512193,default,3.573994036512193,High,149.044677734375,default,3.573994036512193,High,149.044677734375,2026-01-28,4.903569902692523,default,3.6101932743504452,High,148.86717224121094,2026-01-28,4.903569902692523,726,166.57000732421875,166.57000732421875,1.0,1.0011923749910185,2026-02-23,-0.11909452159777345,0.1645686537660092,1,True,0.036199237838252074,0.036199237838252074,False,False,True
GLD,2026-05-27,ok,default,1.1817163670968112,default,1.1817163670968112,Low,400.6400146484375,default,1.1817163670968112,Low,400.6400146484375,2026-03-26,6.642859322684152,default,1.1817163670968112,Low,400.6400146484375,2026-03-26,6.642859322684152,683,408.489990234375,408.489990234375,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
SLV,2026-07-13,ok,default,-3.826667864764469,default,-3.8266678647644685,Low,60.77000045776367,default,-3.8266678647644685,Low,60.77000045776367,2026-03-26,2.249999455043248,default,-3.8266678647644685,Low,60.77000045776367,2026-03-26,2.249999455043248,714,52.15999984741211,52.15999984741211,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
SLV,2026-07-14,ok,default,-3.565685613384681,default,-3.5656856133846815,Low,60.77000045776367,default,-3.5656856133846815,Low,60.77000045776367,2026-03-26,2.1314280373709544,default,-3.5656856133846815,Low,60.77000045776367,2026-03-26,2.1314280373709544,715,53.16999816894531,53.16999816894531,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
SLV,2026-07-16,ok,default,-5.404241706329222,default,-5.404241706329222,Low,60.77000045776367,default,-5.404241706329222,Low,60.77000045776367,2026-03-26,1.9207136971609933,default,-5.404241706329222,Low,60.77000045776367,2026-03-26,1.9207136971609933,717,50.38999938964844,50.38999938964844,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
SLV,2026-07-17,ok,default,-5.259874495133499,default,-5.259874495133499,Low,60.77000045776367,default,-5.259874495133499,Low,60.77000045776367,2026-03-26,1.899285180228097,default,-5.259874495133499,Low,60.77000045776367,2026-03-26,1.899285180228097,718,50.779998779296875,50.779998779296875,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
USO,2026-06-16,ok,above_high_gt5,5.605891490349651,above_high_gt5,5.605891490349651,High,83.12000274658203,above_high_gt5,5.605891490349651,High,83.12000274658203,2025-06-20,5.770714351109096,above_high_gt5,5.605891490349651,High,83.12000274658203,2025-06-20,5.770714351109096,697,115.47000122070312,115.47000122070312,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
USO,2026-06-17,ok,above_high_gt5,5.404392444523588,above_high_gt5,5.404392444523588,High,83.12000274658203,above_high_gt5,5.404392444523588,High,83.12000274658203,2025-06-20,5.7564288548060825,above_high_gt5,5.404392444523588,High,83.12000274658203,2025-06-20,5.7564288548060825,698,114.2300033569336,114.2300033569336,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
USO,2026-06-23,ok,above_high_gt5,5.304429363028287,above_high_gt5,5.304429363028287,High,83.12000274658203,above_high_gt5,5.304429363028287,High,83.12000274658203,2025-06-20,5.305000305175781,above_high_gt5,5.304429363028287,High,83.12000274658203,2025-06-20,5.305000305175781,701,111.26000213623047,111.26000213623047,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
USO,2026-06-24,ok,default,7.416875174540131,default,7.416875174540131,Low,66.16999816894531,default,7.416875174540131,Low,66.16999816894531,2025-12-16,5.4092864990234375,default,7.416875174540131,Low,66.16999816894531,2025-12-16,5.4092864990234375,702,106.29000091552734,106.29000091552734,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
USO,2026-06-25,ok,default,8.15500876514972,default,8.15500876514972,Low,66.16999816894531,default,8.15500876514972,Low,66.16999816894531,2025-12-16,5.290000370570591,default,8.15500876514972,Low,66.16999816894531,2025-12-16,5.290000370570591,703,109.30999755859375,109.30999755859375,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
USO,2026-06-29,ok,default,7.760704980836574,default,7.760704980836574,Low,66.16999816894531,default,7.760704980836574,Low,66.16999816894531,2025-12-16,5.271428789411273,default,7.760704980836574,Low,66.16999816894531,2025-12-16,5.271428789411273,705,107.08000183105469,107.08000183105469,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
USO,2026-07-01,ok,default,7.65624923736986,default,7.6562492373698605,Low,66.16999816894531,default,7.6562492373698605,Low,66.16999816894531,2025-12-16,4.845714569091797,default,7.6562492373698605,Low,66.16999816894531,2025-12-16,4.845714569091797,707,103.2699966430664,103.2699966430664,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
USO,2026-07-02,ok,default,8.569531660004998,default,8.569531660004998,Low,66.16999816894531,default,8.569531660004998,Low,66.16999816894531,2025-12-16,4.412143707275391,default,8.569531660004998,Low,66.16999816894531,2025-12-16,4.412143707275391,708,103.9800033569336,103.9800033569336,1.0,1.0,,0.0,0.0,0,True,0.0,0.0,False,False,True
