today,today_grm1.875,study_C_grm1.875,ship_grm1.875,ship_grm1.5eq,ship_noclip,ship_noflow,ship_noflow_norelief,ship_ratioclip,ship_libfam,ship_noguard,Strategy,Ticker,SignalDate,Tier,Size_Mult,n_up
1.0,1.0000000000000002,0.9456521739130433,0.7992125984251969,0.7992125984251968,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,Overbot Vol Spike,BNY,2016-11-11,Liquid,1.0,1
1.0,1.0000000000000002,1.8913043478260867,1.1417322834645671,1.141732283464567,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,Overbot Vol Spike,GS,2016-11-11,Liquid,0.2,1
1.0,1.0000000000000002,1.8913043478260867,1.1417322834645671,1.141732283464567,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,Overbot Vol Spike,GS,2016-11-11,Liquid,0.2,1
1.0,1.0000000000000002,1.8913043478260867,1.1417322834645671,1.141732283464567,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,Overbot Vol Spike,BAC,2016-11-11,Liquid,1.0,1
1.0,1.0000000000000002,0.9456521739130433,0.7992125984251969,0.7992125984251968,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,Overbot Vol Spike,AXP,2016-11-11,Liquid,1.0,1
1.0,1.0000000000000002,0.9456521739130433,0.7992125984251969,0.7992125984251968,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,Overbot Vol Spike,AXP,2016-11-11,Liquid,1.0,1
1.0,1.0000000000000002,0.9456521739130433,0.7992125984251969,0.7992125984251968,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,Overbot Vol Spike,AXS,2016-11-11,Overflow,1.0,1
1.0000000000000002,1.2500000000000002,0.9125000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,52wh Breakout,VSAT,2016-11-10,Overflow,1.0,0
1.0,1.0000000000000002,0.9456521739130433,0.7992125984251969,0.7992125984251968,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,0.7992125984251969,Overbot Vol Spike,MAN,2016-11-11,Overflow,1.0,1
1.0,1.0000000000000002,1.8913043478260867,1.1417322834645671,1.141732283464567,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,Overbot Vol Spike,TXT,2016-11-11,Overflow,0.2,1
1.0,1.0000000000000002,1.8913043478260867,1.1417322834645671,1.141732283464567,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,Overbot Vol Spike,MS,2016-11-11,Liquid,1.0,1
1.0,1.0000000000000002,1.8913043478260867,1.1417322834645671,1.141732283464567,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,Overbot Vol Spike,NTRS,2016-11-11,Overflow,1.0,1
1.0,1.0000000000000002,1.8913043478260867,1.1417322834645671,1.141732283464567,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,Overbot Vol Spike,MTB,2016-11-11,Overflow,1.0,1
1.0,1.0000000000000002,1.8913043478260867,1.1417322834645671,1.141732283464567,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,1.1417322834645671,Overbot Vol Spike,NTRS,2016-11-11,Overflow,1.0,1
1.0,1.25,1.05,1.0875,0.87,1.0875,1.0875,1.0875,1.0875,1.0875,1.0875,Sector BO,SMH,2016-11-17,Liquid,1.0,1
1.0000000000000002,1.2500000000000002,0.7875000000000001,0.7500000000000002,0.6000000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,Weak Close Decent Sznls,SMH,2016-11-30,Liquid,1.5,1
1.0000000000000002,1.2500000000000002,1.0375,1.1125000000000003,0.8900000000000001,1.1125000000000003,1.1125000000000003,1.1125000000000003,1.1125000000000003,1.1125000000000003,1.1125000000000003,Indices Oversold Bounce,^NDX,2016-12-01,Liquid,1.0,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,LRN,2016-12-05,Overflow,1.0,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,LRN,2016-12-05,Overflow,1.0,1
1.0,1.0000000000000002,0.881062,0.8550848401589128,0.8550848401589127,0.8550848401589128,0.8550848401589128,0.8550848401589128,0.8550848401589128,0.8550848401589128,0.8550848401589128,Overbot Vol Spike,DIS,2016-12-08,Liquid,0.1339,2
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,TDS,2016-12-06,Overflow,1.0,1
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,TDS,2016-12-06,Overflow,1.0,1
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,DAN,2016-12-06,Overflow,0.2,1
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,DAN,2016-12-06,Overflow,0.2,1
1.0,0.9999999999999999,1.0429275923210695,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,Overbot Vol Spike,TRV,2016-12-07,Liquid,1.0,1
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,BC,2016-12-06,Overflow,0.2,1
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,BC,2016-12-06,Overflow,0.2,1
1.0,0.9999999999999999,2.085855184642139,1.0880357971836796,1.0880357971836798,1.0880357971836796,1.0880357971836796,1.0880357971836796,1.0880357971836796,1.0880357971836796,1.0880357971836796,Overbot Vol Spike,CVI,2016-12-07,Overflow,1.0,1
1.0,0.9999999999999999,1.0429275923210695,1.0155000773714342,1.0155000773714344,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,Overbot Vol Spike,AGCO,2016-12-07,Overflow,0.1442,2
1.0,0.9999999999999999,1.0429275923210695,1.0155000773714342,1.0155000773714344,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,Overbot Vol Spike,CBRE,2016-12-07,Overflow,0.1442,2
